bot_id,x,y,age,speed,behavior
255,1005.5899266792494,933.3301908704401,0.8332655898507925,0.8292965053981702,elevation
256,1070.0947386054845,819.0845293762596,0.9309030054891858,0.5253208127017341,elevation
257,934.9554861018075,899.8350563715691,0.9238823839666396,0.37291233566735604,elevation
258,832.3296809977276,792.0797322694834,0.9004031672102445,0.7102082026947286,random
259,689.488325894606,1186.7487145437522,0.29263971876785067,7.092671154331338,elevation
260,830.3854963111514,694.8527996329242,0.36688249579927523,5.896189168439293,elevation
261,1421.394330603714,938.5932438890117,0.4420855506348722,3.27249431356213,elevation
262,1328.566831231595,490.67359299841854,0.21795892141565598,8.01943758776994,random
263,907.6249654353039,599.1449241358284,0.16552612714508697,5.457466795002122,elevation
264,558.8324228614226,639.4848293016054,0.23162099541680106,4.579148279257126,elevation
265,1083.5038617832033,1222.6653887575023,0.9750936929316406,0.3188624819728616,elevation
266,871.3019435310891,706.9595026944853,0.23293672385436026,4.749218578689625,random
267,759.4877742469712,742.0871847860939,0.5591436554559619,3.2399352594939286,random
268,1205.1427859715607,499.07489009541246,0.41313341508400414,4.383749225467391,elevation
269,1085.2014934508684,646.187172117396,0.4560699434511428,1.5993983974881307,elevation
270,989.3474653911265,794.8123760671403,0.26126662216425767,6.01353569467188,elevation
271,981.820098960504,791.1482288384522,0.9408564990171931,0.3818667100023075,elevation
272,848.6770957552408,1329.6246030715101,0.8983556129348922,0.6613718494144362,random
273,732.971372858292,1021.1143609303911,0.7853978837380716,2.4171892648484685,random
274,970.3676020511002,910.963699155207,0.2404226267570983,4.077964388948542,elevation
275,946.7741988388645,580.0357376989979,0.42439042224351975,6.350043231888838,elevation
276,964.2563731598387,1577.1894572451706,0.40925066867670545,5.815262330846254,random
277,863.7589258821533,747.0763786620688,0.8327531952948494,1.834710733039476,elevation
278,1001.3537800632591,769.0242233852861,0.46103112111246003,4.188915684910322,random
279,972.3534816627425,887.7383458217669,0.693622776437046,3.590514501786443,random
280,690.1123547023425,478.1477498490968,0.4821013624477303,3.190536854974758,random
281,858.14861749634,427.1704903626234,0.7089107054621616,2.7823917473354998,elevation
282,1107.3265147499117,872.5853817400363,0.9174349482693869,0.4241537381120765,elevation
283,802.8711441879103,1026.326667221163,0.9694667454766972,1.1211180579039404,random
284,280.91429904939037,1435.626384093806,0.10744920979759194,9.419666167446094,elevation
285,841.1661242073534,374.06497413348376,0.1832241416432076,8.506853944003035,elevation
286,1208.3481809473217,786.8518902278718,0.4416919251487712,2.724723251342267,elevation
287,856.4943596011383,687.7491400615477,0.30587150259149765,5.344192268097038,elevation
288,1082.1470455010187,653.4452509614006,0.6462275552415481,1.3198415462352908,elevation
289,428.1109974798566,1229.1090615830658,0.12123287274461408,7.541814747597374,random
290,1001.9502573329046,936.710194638548,0.9368293789842811,1.1390582424685356,random
291,997.2373704038408,786.1201460440839,0.5972405330995696,4.961826134135231,elevation
292,1005.0596981401148,789.3874913091083,0.7972991661360938,2.4094950994566773,elevation
293,852.6185046008006,922.2367749143723,0.4487896611216792,5.120223740649922,random
294,629.0611379081694,1041.2959314816278,0.44847457704988625,4.810950531592033,random
295,893.8390372312953,439.69645988194907,0.33433865657493705,7.110195059737523,elevation
296,1298.8484959122331,1182.9430218892353,0.6903468587997232,2.2172064963986884,random
297,926.6159974258195,580.5124281317235,0.7729985494783173,1.121618405469134,elevation
298,1082.379073947987,535.4827836779798,0.9066190968017519,1.2140945688907425,elevation
299,614.1019656332439,733.6869939571344,0.6668344816864953,2.2725432592169437,random
